Model,DPO2002B
Firmware Version,1.52

Point Format,Y,,,,,Point Format,Y
Horizontal Units,S,,,,,Horizontal Units,Hz
Horizontal Scale,781250,,,,,Horizontal Scale,781250
Sample Interval,78.125,,,,,Sample Interval,1562.5
Filter Frequency,7e+07,,,,,Filter Frequency,7e+07
Record Length,100000,,,,,Record Length,5000
Gating,0.0% to 100.0%,,0.0% to 100.0%,,,Gating,0.0% to 100.0%
Probe Attenuation,10,,10,,,Probe Attenuation,1
Vertical Units,V,,V,,,Vertical Units,NONE
Vertical Offset,0,,0,,,Vertical Offset,0
Vertical Scale,2,,2,,,Vertical Scale,20
Label,,,,,,Label,
TIME,CH1,CH1 Peak Detect,CH2,CH2 Peak Detect,,TIME,MATH
1.00539e+06,-2.68,-2.6,-2.08,-2,,,
1.00547e+06,-2.68,-2.68,-2,-2.08,,,
1.00555e+06,-2.68,-2.68,-2.08,-2,,,
1.00562e+06,-2.68,-2.68,-2,-2.08,,,
1.00570e+06,-2.68,-2.68,-2,-2,,,
1.00578e+06,-2.68,-2.68,-2,-2.08,,,
1.00586e+06,-2.68,-2.68,-2,-2,,,
1.00594e+06,-2.68,-2.68,-2,-2.08,,,
1.00602e+06,-2.68,-2.68,-2,-2,,,
1.00609e+06,-2.68,-2.68,-2,-2.08,,,
1.00617e+06,-2.68,-2.68,-2.08,-2,,,
1.00625e+06,-2.68,-2.68,-2,-2.08,,,
1.00633e+06,-2.68,-2.68,-2,-2,,,
1.00641e+06,-2.68,-2.68,-2,-2.08,,,
1.00648e+06,-2.68,-2.68,-2,-2,,,
1.00656e+06,-2.68,-2.76,-2,-2.08,,,
1.00664e+06,-2.76,-2.68,-2,-2,,,
1.00672e+06,-2.68,-2.76,-2,-2,,,
1.00680e+06,-2.68,-2.68,-2,-2,,,
1.00687e+06,-2.76,-2.76,-2,-2,,,
1.00695e+06,-2.68,-2.68,-2,-2,,,
1.00703e+06,-2.68,-2.76,-2.08,-2.08,,,
1.00711e+06,-2.76,-2.68,-2,-2,,,
1.00719e+06,-2.68,-2.76,-2,-2,,,
1.00727e+06,-2.68,-2.68,-2,-2,,,
1.00734e+06,-2.76,-2.76,-2,-2.08,,,
1.00742e+06,-2.76,-2.76,-2,-2,,,
1.00750e+06,-2.76,-2.76,-2,-2.08,,,
1.00758e+06,-2.76,-2.68,-2.08,-2,,,
1.00766e+06,-2.76,-2.76,-2,-2,,,
1.00773e+06,-2.76,-2.68,-2,-2,,,
1.00781e+06,-2.76,-2.76,-2,-2,,,
1.00789e+06,-2.76,-2.76,-2,-2,,,
1.00797e+06,-2.76,-2.76,-2,-2,,,
1.00805e+06,-2.76,-2.76,-2,-2,,,
1.00812e+06,-2.84,-2.84,-2,-2.08,,,
1.00820e+06,-2.76,-2.76,-2.08,-2,,,
1.00828e+06,-2.76,-2.84,-2,-2,,,
1.00836e+06,-2.84,-2.76,-2,-2,,,
1.00844e+06,-2.84,-2.84,-2,-2.08,,,
1.00852e+06,-2.76,-2.76,-2,-2,,,
1.00859e+06,-2.76,-2.84,-2,-2.08,,,
1.00867e+06,-2.84,-2.76,-2.08,-2,,,
1.00875e+06,-2.84,-2.84,-2,-2.08,,,
1.00883e+06,-2.84,-2.76,-2,-2,,,
1.00891e+06,-2.84,-2.84,-2.08,-2.08,,,
1.00898e+06,-2.84,-2.76,-2,-2,,,
1.00906e+06,-2.84,-2.84,-2,-2.08,,,
1.00914e+06,-2.84,-2.84,-2.08,-2,,,
1.00922e+06,-2.84,-2.84,-2,-2,,,
1.00930e+06,-2.84,-2.84,-2,-2,,,
1.00937e+06,-2.84,-2.84,-2,-2.08,,,
1.00945e+06,-2.84,-2.84,-2,-2,,,
1.00953e+06,-2.84,-2.84,-2,-2.08,,,
1.00961e+06,-2.84,-2.84,-2.08,-2,,,
1.00969e+06,-2.84,-2.84,-2,-2,,,
1.00977e+06,-2.84,-2.84,-2,-2,,,
1.00984e+06,-2.84,-2.84,-2,-2,,,
1.00992e+06,-2.84,-2.84,-2,-2,,,
1.01000e+06,-2.84,-2.84,-2,-2.08,,,
1.01008e+06,-2.84,-2.84,-2,-2,,,
1.01016e+06,-2.84,-2.84,-2,-2.08,,,
1.01023e+06,-2.84,-2.84,-2,-2,,,
1.01031e+06,-2.84,-2.92,-2,-2.08,,,
1.01039e+06,-2.84,-2.84,-2,-2,,,
1.01047e+06,-2.84,-2.92,-2,-2.08,,,
1.01055e+06,-2.84,-2.84,-2,-2,,,
1.01062e+06,-2.84,-2.92,-2.08,-2.08,,,
1.01070e+06,-2.84,-2.84,-2,-2,,,
1.01078e+06,-2.84,-2.92,-2,-2.08,,,
1.01086e+06,-2.92,-2.84,-2,-2,,,
1.01094e+06,-2.92,-2.92,-2,-2.08,,,
1.01102e+06,-2.92,-2.84,-2,-2,,,
1.01109e+06,-2.92,-2.92,-2,-2,,,
1.01117e+06,-2.92,-2.92,-2,-2,,,
1.01125e+06,-2.92,-2.92,-2,-2.08,,,
1.01133e+06,-2.92,-2.84,-2,-2,,,
1.01141e+06,-2.92,-2.92,-2,-2,,,
1.01148e+06,-2.92,-2.92,-2,-2,,,
1.01156e+06,-2.92,-2.92,-2,-2.08,,,
1.01164e+06,-2.92,-2.92,-2,-2,,,
1.01172e+06,-2.92,-2.92,-2,-2.08,,,
1.01180e+06,-2.92,-2.92,-2,-2,,,
1.01187e+06,-2.92,-2.92,-2,-2.08,,,
1.01195e+06,-2.92,-2.92,-2,-2,,,
1.01203e+06,-2.92,-2.92,-2,-2,,,
1.01211e+06,-2.92,-2.92,-2,-2,,,
1.01219e+06,-2.92,-3,-2,-2.08,,,
1.01227e+06,-2.92,-2.92,-2.08,-2,,,
1.01234e+06,-2.92,-3,-2,-2.08,,,
1.01242e+06,-2.92,-2.92,-2,-2,,,
1.01250e+06,-2.92,-2.92,-2,-2.08,,,
1.01258e+06,-2.92,-2.92,-2.08,-2,,,
1.01266e+06,-2.92,-3,-2,-2.08,,,
1.01273e+06,-2.92,-2.92,-2,-2,,,
1.01281e+06,-2.92,-3,-2.08,-2.08,,,
1.01289e+06,-3,-2.92,-2.08,-2,,,
1.01297e+06,-3,-3,-2,-2.08,,,
1.01305e+06,-2.92,-2.92,-2,-2,,,
1.01312e+06,-2.92,-2.92,-2,-2.08,,,
1.01320e+06,-2.92,-2.92,-2,-2,,,
1.01328e+06,-3,-3,-2,-2.08,,,
1.01336e+06,-3,-2.92,-2,-2,,,
1.01344e+06,-3,-3,-2,-2.08,,,
1.01352e+06,-3,-3,-2,-2,,,
1.01359e+06,-3,-3,-2,-2.08,,,
1.01367e+06,-3,-3,-2,-2,,,
1.01375e+06,-3,-3,-2,-2.08,,,
1.01383e+06,-3,-3,-2,-2,,,
1.01391e+06,-3,-3,-2.08,-2.08,,,
1.01398e+06,-3,-3,-2,-2,,,
1.01406e+06,-3,-3,-2,-2,,,
1.01414e+06,-3,-3,-2,-2,,,
1.01422e+06,-3,-3,-2,-2.08,,,
1.01430e+06,-3,-3,-2,-2,,,
1.01437e+06,-3,-3,-2,-2,,,
1.01445e+06,-3,-3,-2,-2,,,
1.01453e+06,-3,-3,-2,-2.08,,,
1.01461e+06,-3,-3,-2,-2,,,
1.01469e+06,-3,-3.08,-2,-2,,,
1.01477e+06,-3.08,-3,-2,-2,,,
1.01484e+06,-3,-3.08,-2,-2,,,
1.01492e+06,-3,-3,-2,-2,,,
1.01500e+06,-3.08,-3.08,-2,-2.08,,,
1.01508e+06,-3.08,-3.08,-2,-2,,,
1.01516e+06,-3,-3.08,-2,-2.08,,,
1.01523e+06,-3,-3,-2,-2,,,
1.01531e+06,-3.08,-3.08,-2,-2.08,,,
1.01539e+06,-3.08,-3,-2,-2,,,
1.01547e+06,-3.08,-3.08,-2,-2.08,,,
1.01555e+06,-3,-3,-2,-2,,,
1.01562e+06,-3.08,-3.08,-2,-2,,,
1.01570e+06,-3.08,-3,-2,-2,,,
1.01578e+06,-3.08,-3.08,-2,-2,,,
1.01586e+06,-3.08,-3.08,-2,-2,,,
1.01594e+06,-3.08,-3.08,-2,-2.08,,,
1.01602e+06,-3.08,-3.08,-2,-2,,,
1.01609e+06,-3.08,-3.08,-2,-2.08,,,
1.01617e+06,-3.08,-3.08,-2,-2,,,
1.01625e+06,-3.08,-3.08,-2,-2.08,,,
1.01633e+06,-3.08,-3.08,-2,-2,,,
1.01641e+06,-3.08,-3.08,-2,-2.08,,,
1.01648e+06,-3.08,-3.08,-2.08,-2,,,
1.01656e+06,-3.08,-3.08,-2,-2,,,
1.01664e+06,-3.08,-3.08,-2,-2,,,
1.01672e+06,-3.08,-3.16,-2,-2.08,,,
1.01680e+06,-3.08,-3.08,-2,-2,,,
1.01687e+06,-3.08,-3.08,-2,-2.08,,,
1.01695e+06,-3.08,-3.08,-2,-2,,,
1.01703e+06,-3.08,-3.16,-2,-2.08,,,
1.01711e+06,-3.08,-3.08,-2,-2,,,
1.01719e+06,-3.16,-3.16,-2,-2.08,,,
1.01727e+06,-3.16,-3.08,-2,-2,,,
1.01734e+06,-3.08,-3.16,-2,-2,,,
1.01742e+06,-3.08,-3.08,-2,-2,,,
1.01750e+06,-3.16,-3.16,-2,-2,,,
1.01758e+06,-3.16,-3.08,-2,-2,,,
1.01766e+06,-3.16,-3.16,-2,-2.08,,,
1.01773e+06,-3.16,-3.16,-2,-2,,,
1.01781e+06,-3.16,-3.16,-2,-2.08,,,
1.01789e+06,-3.16,-3.16,-2,-2,,,
1.01797e+06,-3.16,-3.16,-2,-2,,,
1.01805e+06,-3.16,-3.16,-2,-2,,,
1.01812e+06,-3.16,-3.16,-2,-2.08,,,
1.01820e+06,-3.16,-3.16,-2,-2,,,
1.01828e+06,-3.16,-3.16,-2,-2.08,,,
1.01836e+06,-3.16,-3.16,-2,-2,,,
1.01844e+06,-3.16,-3.16,-2,-2.08,,,
1.01852e+06,-3.16,-3.16,-2,-2,,,
1.01859e+06,-3.16,-3.16,-2,-2.08,,,
1.01867e+06,-3.16,-3.16,-2.08,-2,,,
1.01875e+06,-3.16,-3.16,-2,-2,,,
1.01883e+06,-3.16,-3.16,-2,-2,,,
1.01891e+06,-3.16,-3.16,-2,-2.08,,,
1.01898e+06,-3.16,-3.16,-2,-2,,,
1.01906e+06,-3.16,-3.16,-2,-2.08,,,
1.01914e+06,-3.16,-3.16,-2,-2,,,
1.01922e+06,-3.24,-3.24,-2,-2.08,,,
1.01930e+06,-3.24,-3.16,-2,-2,,,
1.01937e+06,-3.24,-3.24,-2,-2.08,,,
1.01945e+06,-3.24,-3.16,-2,-2,,,
1.01953e+06,-3.16,-3.24,-2,-2.08,,,
1.01961e+06,-3.16,-3.16,-2,-2,,,
1.01969e+06,-3.24,-3.24,-2,-2.08,,,
1.01977e+06,-3.24,-3.24,-2.08,-2,,,
1.01984e+06,-3.24,-3.24,-2,-2,,,
1.01992e+06,-3.24,-3.24,-2,-2,,,
1.02000e+06,-3.24,-3.24,-2,-2,,,
1.02008e+06,-3.24,-3.24,-2,-2,,,
1.02016e+06,-3.24,-3.24,-2,-2,,,
1.02023e+06,-3.24,-3.16,-2,-2,,,
1.02031e+06,-3.24,-3.24,-2,-2.08,,,
1.02039e+06,-3.24,-3.24,-2,-2,,,
1.02047e+06,-3.24,-3.24,-2,-2.08,,,
1.02055e+06,-3.24,-3.24,-2,-2,,,
1.02062e+06,-3.24,-3.24,-2,-2.08,,,
1.02070e+06,-3.24,-3.24,-2,-2,,,
1.02078e+06,-3.24,-3.24,-2,-2.08,,,
1.02086e+06,-3.24,-3.24,-2,-2,,,
1.02094e+06,-3.24,-3.24,-2,-2.08,,,
1.02102e+06,-3.24,-3.24,-2,-2,,,
1.02109e+06,-3.24,-3.24,-2,-2.08,,,
1.02117e+06,-3.24,-3.24,-2,-2,,,
1.02125e+06,-3.24,-3.24,-2,-2.08,,,
1.02133e+06,-3.24,-3.24,-2,-2,,,
1.02141e+06,-3.24,-3.24,-2,-2.08,,,
1.02148e+06,-3.24,-3.24,-2,-2,,,
1.02156e+06,-3.32,-3.32,-2,-2,,,
1.02164e+06,-3.32,-3.24,-2,-2,,,
1.02172e+06,-3.32,-3.32,-2,-2,,,
1.02180e+06,-3.24,-3.24,-2,-2,,,
1.02187e+06,-3.32,-3.32,-2,-2,,,
1.02195e+06,-3.32,-3.24,-2,-2,,,
1.02203e+06,-3.24,-3.32,-2,-2,,,
1.02211e+06,-3.32,-3.24,-2,-2,,,
1.02219e+06,-3.32,-3.32,-2,-2.08,,,
1.02227e+06,-3.32,-3.24,-2,-2,,,
1.02234e+06,-3.32,-3.32,-2,-2.08,,,
1.02242e+06,-3.32,-3.24,-2,-2,,,
1.02250e+06,-3.24,-3.32,-2,-2,,,
1.02258e+06,-3.32,-3.24,-2,-2,,,
1.02266e+06,-3.24,-3.32,-2,-2,,,
1.02273e+06,-3.32,-3.24,-2,-2,,,
1.02281e+06,-3.32,-3.32,-2,-2.08,,,
1.02289e+06,-3.32,-3.32,-2,-2,,,
1.02297e+06,-3.32,-3.32,-2,-2.08,,,
1.02305e+06,-3.32,-3.32,-2,-2,,,
1.02312e+06,-3.32,-3.32,-2.08,-2.08,,,
1.02320e+06,-3.32,-3.32,-2,-2,,,
1.02328e+06,-3.32,-3.32,-2,-2,,,
1.02336e+06,-3.32,-3.32,-2,-2,,,
1.02344e+06,-3.32,-3.4,-2,-2.08,,,
1.02352e+06,-3.32,-3.32,-2,-2,,,
1.02359e+06,-3.32,-3.32,-2,-2,,,
1.02367e+06,-3.32,-3.32,-2,-2,,,
1.02375e+06,-3.4,-3.4,-2,-2.08,,,
1.02383e+06,-3.32,-3.32,-2,-2,,,
1.02391e+06,-3.4,-3.4,-2,-2,,,
1.02398e+06,-3.4,-3.32,-2,-2,,,
1.02406e+06,-3.4,-3.4,-2,-2.08,,,
1.02414e+06,-3.32,-3.32,-2,-2,,,
1.02422e+06,-3.4,-3.4,-2,-2.08,,,
1.02430e+06,-3.32,-3.32,-2,-2,,,
1.02437e+06,-3.32,-3.4,-2,-2,,,
1.02445e+06,-3.4,-3.32,-2,-2,,,
1.02453e+06,-3.4,-3.4,-2,-2.08,,,
1.02461e+06,-3.4,-3.32,-2,-2,,,
1.02469e+06,-3.4,-3.4,-2,-2.08,,,
1.02477e+06,-3.4,-3.32,-2,-2,,,
1.02484e+06,-3.4,-3.4,-2,-2.08,,,
1.02492e+06,-3.4,-3.4,-2,-2,,,
1.02500e+06,-3.4,-3.4,-2,-2,,,
1.02508e+06,-3.4,-3.4,-2,-2,,,
1.02516e+06,-3.4,-3.4,-2,-2.08,,,
1.02523e+06,-3.4,-3.4,-2,-2,,,
1.02531e+06,-3.4,-3.4,-2,-2.08,,,
1.02539e+06,-3.4,-3.4,-2,-2,,,
1.02547e+06,-3.4,-3.4,-2,-2.08,,,
1.02555e+06,-3.4,-3.4,-2,-2,,,
1.02562e+06,-3.4,-3.4,-2,-2,,,
1.02570e+06,-3.4,-3.4,-2,-2,,,
1.02578e+06,-3.4,-3.4,-2,-2,,,
1.02586e+06,-3.4,-3.4,-2,-2,,,
1.02594e+06,-3.4,-3.4,-2,-2.08,,,
1.02602e+06,-3.4,-3.4,-2,-2,,,
1.02609e+06,-3.48,-3.48,-2,-2.08,,,
1.02617e+06,-3.4,-3.4,-2,-2,,,
1.02625e+06,-3.4,-3.4,-2,-2.08,,,
1.02633e+06,-3.4,-3.4,-2,-2,,,
1.02641e+06,-3.4,-3.48,-2,-2.08,,,
1.02648e+06,-3.48,-3.4,-2.08,-2,,,
1.02656e+06,-3.48,-3.48,-2,-2.08,,,
1.02664e+06,-3.4,-3.4,-2,-2,,,
1.02672e+06,-3.4,-3.48,-2,-2,,,
1.02680e+06,-3.4,-3.4,-2,-2,,,
1.02687e+06,-3.48,-3.48,-2,-2.08,,,
1.02695e+06,-3.4,-3.4,-2,-2,,,
1.02703e+06,-3.4,-3.48,-2,-2,,,
1.02711e+06,-3.4,-3.4,-2,-2,,,
1.02719e+06,-3.48,-3.48,-2,-2,,,
1.02727e+06,-3.48,-3.4,-2,-2,,,
1.02734e+06,-3.48,-3.48,-2,-2.08,,,
1.02742e+06,-3.4,-3.4,-2,-2,,,
1.02750e+06,-3.48,-3.48,-2,-2.08,,,
1.02758e+06,-3.48,-3.4,-2,-2,,,
1.02766e+06,-3.48,-3.48,-2,-2.08,,,
1.02773e+06,-3.48,-3.48,-2,-2,,,
1.02781e+06,-3.48,-3.48,-2,-2.08,,,
1.02789e+06,-3.48,-3.48,-2,-2,,,
1.02797e+06,-3.48,-3.48,-2.08,-2.08,,,
1.02805e+06,-3.48,-3.48,-2,-2,,,
1.02812e+06,-3.48,-3.48,-2,-2.08,,,
1.02820e+06,-3.48,-3.48,-2,-2,,,
1.02828e+06,-3.48,-3.48,-2,-2.08,,,
1.02836e+06,-3.48,-3.48,-2,-2,,,
1.02844e+06,-3.48,-3.48,-2,-2,,,
1.02852e+06,-3.48,-3.48,-2,-2,,,
1.02859e+06,-3.48,-3.48,-2,-2.08,,,
1.02867e+06,-3.48,-3.48,-2,-2,,,
1.02875e+06,-3.48,-3.48,-2,-2.08,,,
1.02883e+06,-3.48,-3.48,-2,-2,,,
1.02891e+06,-3.48,-3.48,-2,-2.08,,,
1.02898e+06,-3.48,-3.48,-2,-2,,,
1.02906e+06,-3.48,-3.56,-2,-2.08,,,
1.02914e+06,-3.56,-3.48,-2,-2,,,
1.02922e+06,-3.56,-3.56,-2,-2.08,,,
1.02930e+06,-3.56,-3.48,-2,-2,,,
1.02937e+06,-3.56,-3.56,-2,-2,,,
1.02945e+06,-3.56,-3.48,-2,-2,,,
1.02953e+06,-3.56,-3.56,-2,-2.08,,,
1.02961e+06,-3.56,-3.48,-2.08,-2,,,
1.02969e+06,-3.56,-3.56,-2,-2,,,
1.02977e+06,-3.56,-3.48,-2,-2,,,
1.02984e+06,-3.56,-3.56,-2,-2,,,
1.02992e+06,-3.48,-3.48,-2,-2,,,
1.03000e+06,-3.56,-3.56,-2,-2.08,,,
1.03008e+06,-3.56,-3.48,-2,-2,,,
1.03016e+06,-3.48,-3.56,-2,-2.08,,,
1.03023e+06,-3.56,-3.48,-2,-2,,,
1.03031e+06,-3.56,-3.56,-2.08,-2.08,,,
1.03039e+06,-3.56,-3.56,-2,-2,,,
1.03047e+06,-3.56,-3.56,-2,-2.08,,,
1.03055e+06,-3.56,-3.56,-2,-2,,,
1.03062e+06,-3.56,-3.56,-2,-2,,,
1.03070e+06,-3.56,-3.56,-2,-2,,,
1.03078e+06,-3.56,-3.56,-2.08,-2.08,,,
1.03086e+06,-3.56,-3.56,-2,-2,,,
1.03094e+06,-3.56,-3.56,-2,-2,,,
1.03102e+06,-3.56,-3.56,-2,-2,,,
1.03109e+06,-3.56,-3.64,-2,-2.08,,,
1.03117e+06,-3.56,-3.56,-2,-2,,,
1.03125e+06,-3.56,-3.64,-2,-2.08,,,
1.03133e+06,-3.56,-3.56,-2,-2,,,
1.03141e+06,-3.56,-3.64,-2,-2.08,,,
1.03148e+06,-3.64,-3.56,-2,-2,,,
1.03156e+06,-3.64,-3.64,-2,-2.08,,,
1.03164e+06,-3.64,-3.56,-2,-2,,,
1.03172e+06,-3.64,-3.64,-2,-2.08,,,
1.03180e+06,-3.64,-3.56,-2,-2,,,
1.03187e+06,-3.64,-3.64,-2,-2.08,,,
1.03195e+06,-3.64,-3.56,-2,-2,,,
1.03203e+06,-3.64,-3.64,-2,-2,,,
1.03211e+06,-3.56,-3.56,-2,-2,,,
1.03219e+06,-3.56,-3.64,-2,-2,,,
1.03227e+06,-3.56,-3.56,-2,-2,,,
1.03234e+06,-3.64,-3.64,-2,-2,,,
1.03242e+06,-3.64,-3.64,-2,-2,,,
1.03250e+06,-3.64,-3.64,-2,-2.08,,,
1.03258e+06,-3.64,-3.64,-2,-2,,,
1.03266e+06,-3.64,-3.64,-2,-2,,,
1.03273e+06,-3.64,-3.56,-2,-2,,,
1.03281e+06,-3.64,-3.64,-2,-2.08,,,
1.03289e+06,-3.64,-3.64,-2.08,-2,,,
1.03297e+06,-3.64,-3.64,-2,-2.08,,,
1.03305e+06,-3.64,-3.56,-2,-2,,,
1.03312e+06,-3.64,-3.72,-2,-2.08,,,
1.03320e+06,-3.64,-3.64,-2,-2,,,
1.03328e+06,-3.64,-3.64,-2,-2.08,,,
1.03336e+06,-3.64,-3.64,-2,-2,,,
1.03344e+06,-3.64,-3.64,-2,-2.08,,,
1.03352e+06,-3.64,-3.64,-2,-2,,,
1.03359e+06,-3.64,-3.64,-2,-2,,,
1.03367e+06,-3.64,-3.64,-2,-2,,,
1.03375e+06,-3.64,-3.64,-2,-2,,,
1.03383e+06,-3.64,-3.64,-2,-2,,,
1.03391e+06,-3.64,-3.64,-2,-2,,,
1.03398e+06,-3.64,-3.64,-2,-2,,,
1.03406e+06,-3.64,-3.64,-2,-2.08,,,
1.03414e+06,-3.64,-3.64,-2,-2,,,
1.03422e+06,-3.64,-3.64,-2,-2.08,,,
1.03430e+06,-3.64,-3.64,-2,-2,,,
1.03437e+06,-3.72,-3.72,-2,-2.08,,,
1.03445e+06,-3.72,-3.64,-2.08,-2,,,
1.03453e+06,-3.72,-3.72,-2,-2,,,
1.03461e+06,-3.72,-3.64,-2,-2,,,
1.03469e+06,-3.72,-3.72,-2,-2.08,,,
1.03477e+06,-3.72,-3.64,-2,-2,,,
1.03484e+06,-3.72,-3.72,-2,-2,,,
1.03492e+06,-3.72,-3.64,-2,-2,,,
1.03500e+06,-3.72,-3.72,-2,-2.08,,,
1.03508e+06,-3.72,-3.64,-2.08,-2,,,
1.03516e+06,-3.72,-3.72,-2,-2.08,,,
1.03523e+06,-3.72,-3.64,-2,-2,,,
1.03531e+06,-3.72,-3.72,-2,-2.08,,,
1.03539e+06,-3.72,-3.72,-2,-2,,,
1.03547e+06,-3.72,-3.72,-2,-2,,,
1.03555e+06,-3.72,-3.72,-2,-2,,,
1.03562e+06,-3.72,-3.72,-2.08,-2.08,,,
1.03570e+06,-3.72,-3.72,-2,-2,,,
1.03578e+06,-3.72,-3.72,-2,-2.08,,,
1.03586e+06,-3.72,-3.72,-2,-2,,,
1.03594e+06,-3.72,-3.72,-2.08,-2.08,,,
1.03602e+06,-3.72,-3.64,-2.08,-2,,,
1.03609e+06,-3.72,-3.72,-2,-2.08,,,
1.03617e+06,-3.72,-3.72,-2.08,-2,,,
1.03625e+06,-3.72,-3.72,-2,-2.08,,,
1.03633e+06,-3.72,-3.72,-2,-2,,,
1.03641e+06,-3.72,-3.72,-2,-2.08,,,
1.03648e+06,-3.72,-3.72,-2,-2,,,
1.03656e+06,-3.72,-3.72,-2.08,-2.08,,,
1.03664e+06,-3.72,-3.72,-2.08,-2,,,
1.03672e+06,-3.72,-3.72,-2,-2.08,,,
1.03680e+06,-3.72,-3.72,-2,-2,,,
1.03687e+06,-3.72,-3.72,-2,-2.08,,,
1.03695e+06,-3.72,-3.72,-2.08,-2,,,
1.03703e+06,-3.72,-3.8,-2.08,-2.08,,,
1.03711e+06,-3.72,-3.72,-2,-2,,,
1.03719e+06,-3.8,-3.8,-2,-2.08,,,
1.03727e+06,-3.8,-3.72,-2,-2,,,
1.03734e+06,-3.72,-3.72,-2,-2.08,,,
1.03742e+06,-3.72,-3.72,-2,-2,,,
1.03750e+06,-3.72,-3.72,-2,-2.08,,,
1.03758e+06,-3.72,-3.72,-2,-2,,,
1.03766e+06,-3.72,-3.8,-2,-2.08,,,
1.03773e+06,-3.8,-3.72,-2,-2,,,
1.03781e+06,-3.72,-3.8,-2,-2.08,,,
1.03789e+06,-3.8,-3.72,-2,-2,,,
1.03797e+06,-3.8,-3.8,-2,-2.08,,,
1.03805e+06,-3.72,-3.72,-2,-2,,,
1.03812e+06,-3.8,-3.8,-2,-2,,,
1.03820e+06,-3.8,-3.72,-2,-2,,,
1.03828e+06,-3.8,-3.8,-2,-2.08,,,
1.03836e+06,-3.8,-3.72,-2,-2,,,
1.03844e+06,-3.8,-3.8,-2,-2.08,,,
1.03852e+06,-3.8,-3.72,-2,-2,,,
1.03859e+06,-3.8,-3.8,-2,-2.08,,,
1.03867e+06,-3.8,-3.72,-2,-2,,,
1.03875e+06,-3.8,-3.8,-2,-2.08,,,
1.03883e+06,-3.8,-3.72,-2,-2,,,
1.03891e+06,-3.8,-3.8,-2,-2,,,
1.03898e+06,-3.8,-3.72,-2,-2,,,
1.03906e+06,-3.8,-3.8,-2,-2.08,,,
1.03914e+06,-3.8,-3.8,-2,-2,,,
1.03922e+06,-3.8,-3.8,-2,-2.08,,,
1.03930e+06,-3.8,-3.72,-2,-2,,,
1.03937e+06,-3.8,-3.8,-2,-2.08,,,
1.03945e+06,-3.8,-3.72,-2,-2,,,
1.03953e+06,-3.8,-3.8,-2.08,-2.08,,,
1.03961e+06,-3.8,-3.72,-2,-2,,,
1.03969e+06,-3.8,-3.8,-2,-2.08,,,
1.03977e+06,-3.8,-3.8,-2,-2,,,
1.03984e+06,-3.8,-3.8,-2,-2.08,,,
1.03992e+06,-3.8,-3.8,-2,-2,,,
1.04000e+06,-3.8,-3.8,-2,-2.08,,,
1.04008e+06,-3.8,-3.8,-2,-2,,,
1.04016e+06,-3.8,-3.8,-2,-2.08,,,
1.04023e+06,-3.8,-3.8,-2,-2,,,
1.04031e+06,-3.8,-3.8,-2,-2,,,
1.04039e+06,-3.8,-3.8,-2,-2,,,
1.04047e+06,-3.8,-3.8,-2,-2.08,,,
1.04055e+06,-3.8,-3.8,-2,-2,,,
1.04062e+06,-3.8,-3.8,-2,-2.08,,,
1.04070e+06,-3.8,-3.8,-2.08,-2,,,
1.04078e+06,-3.8,-3.8,-2.08,-2.08,,,
1.04086e+06,-3.8,-3.8,-2,-2,,,
1.04094e+06,-3.8,-3.88,-2,-2,,,
1.04102e+06,-3.8,-3.8,-2,-2,,,
1.04109e+06,-3.8,-3.88,-2,-2,,,
1.04117e+06,-3.8,-3.8,-2,-2,,,
1.04125e+06,-3.88,-3.88,-2,-2.08,,,
1.04133e+06,-3.88,-3.8,-2.08,-2,,,
1.04141e+06,-3.8,-3.8,-2,-2.08,,,
1.04148e+06,-3.8,-3.8,-2,-2,,,
1.04156e+06,-3.8,-3.8,-2,-2,,,
1.04164e+06,-3.8,-3.8,-2,-2,,,
1.04172e+06,-3.8,-3.88,-2,-2.08,,,
1.04180e+06,-3.88,-3.8,-2,-2,,,
1.04187e+06,-3.88,-3.88,-2.08,-2.08,,,
1.04195e+06,-3.88,-3.8,-2,-2,,,
1.04203e+06,-3.88,-3.88,-2,-2.08,,,
1.04211e+06,-3.88,-3.8,-2,-2,,,
1.04219e+06,-3.8,-3.88,-2,-2,,,
1.04227e+06,-3.88,-3.8,-2,-2,,,
1.04234e+06,-3.88,-3.88,-2,-2.08,,,
1.04242e+06,-3.88,-3.8,-2,-2,,,
1.04250e+06,-3.8,-3.88,-2,-2.08,,,
1.04258e+06,-3.88,-3.8,-2,-2,,,
1.04266e+06,-3.8,-3.88,-2,-2,,,
1.04273e+06,-3.88,-3.8,-2,-2,,,
1.04281e+06,-3.88,-3.88,-2,-2,,,
1.04289e+06,-3.8,-3.8,-2,-2,,,
1.04297e+06,-3.88,-3.88,-2,-2.08,,,
1.04305e+06,-3.8,-3.8,-2,-2,,,
1.04312e+06,-3.88,-3.88,-2,-2.08,,,
1.04320e+06,-3.88,-3.8,-2,-2,,,
1.04328e+06,-3.88,-3.88,-2,-2,,,
1.04336e+06,-3.88,-3.8,-2,-2,,,
1.04344e+06,-3.88,-3.88,-2,-2.08,,,
1.04352e+06,-3.88,-3.8,-2,-2,,,
1.04359e+06,-3.88,-3.88,-2,-2.08,,,
1.04367e+06,-3.88,-3.8,-2,-2,,,
1.04375e+06,-3.88,-3.88,-2,-2.08,,,
